questionLink,questionTitle,questionVotes,questionViews,questionAnsCount
https://stackoverflow.com/questions/133051/what-is-the-difference-between-visibilityhidden-and-displaynone,What is the difference between visibility:hidden and display:none?,1295,673k views,21
https://stackoverflow.com/questions/37335/how-to-deal-with-java-lang-outofmemoryerror-java-heap-space-error,"How to deal with ""java.lang.OutOfMemoryError: Java heap space"" error?",490,1.7m views,29
https://stackoverflow.com/questions/3403909/get-generic-type-of-class-at-runtime,Get generic type of class at runtime,589,710k views,29
https://stackoverflow.com/questions/31219420/are-variables-declared-with-let-or-const-hoisted,Are variables declared with let or const hoisted?,321,73k views,7
https://stackoverflow.com/questions/4693120/use-of-global-keyword-in-python,"Use of ""global"" keyword in Python",316,421k views,11
https://stackoverflow.com/questions/40006219/why-is-it-discouraged-to-accept-a-reference-to-a-string-string-vec-vec-o,"Why is it discouraged to accept a reference to a String (&String), Vec (&Vec), or Box (&Box) as a function argument?",183,16k views,2
https://stackoverflow.com/questions/7208786/how-to-style-the-option-of-an-html-select-element,"How to style the option of an html ""select"" element?",279,901k views,20
https://stackoverflow.com/questions/15201071/how-to-get-full-path-of-selected-file-on-change-of-input-type-file-using-jav,"How to get full path of selected file on change of <input type=‘file’> using javascript, jquery-ajax?",294,911k views,13
https://stackoverflow.com/questions/9809166/count-number-of-rows-within-each-group,Count number of rows within each group,137,316k views,17
https://stackoverflow.com/questions/918886/how-do-i-split-a-string-on-a-delimiter-in-bash,How do I split a string on a delimiter in Bash?,2481,2.8m views,33
https://stackoverflow.com/questions/1026069/how-do-i-make-the-first-letter-of-a-string-uppercase-in-javascript,How do I make the first letter of a string uppercase in JavaScript?,4500,2.9m views,111
https://stackoverflow.com/questions/3437059/does-python-have-a-string-contains-substring-method,Does Python have a string 'contains' substring method?,3591,5.6m views,10
https://stackoverflow.com/questions/620137/do-the-parentheses-after-the-type-name-make-a-difference-with-new,Do the parentheses after the type name make a difference with new?,1064,125k views,7
https://stackoverflow.com/questions/1534210/use-different-python-version-with-virtualenv,Use different Python version with virtualenv,1400,1.2m views,36
https://stackoverflow.com/questions/1466000/difference-between-modes-a-a-w-w-and-r-in-built-in-open-function,"Difference between modes a, a+, w, w+, and r+ in built-in open function?",750,545k views,8
https://stackoverflow.com/questions/9245408/best-practice-for-instantiating-a-new-android-fragment,Best practice for instantiating a new Android Fragment,756,366k views,15
https://stackoverflow.com/questions/847185/convert-a-unix-timestamp-to-time-in-javascript,Convert a Unix timestamp to time in JavaScript,1440,2.0m views,31
https://stackoverflow.com/questions/4789837/how-to-terminate-a-python-subprocess-launched-with-shell-true,How to terminate a python subprocess launched with shell=True,384,382k views,11
https://stackoverflow.com/questions/9501604/ioc-di-why-do-i-have-to-reference-all-layers-assemblies-in-applications-entry,Ioc/DI - Why do I have to reference all layers/assemblies in application's entry point?,135,29k views,4
https://stackoverflow.com/questions/11177137/why-do-x86-64-instructions-on-32-bit-registers-zero-the-upper-part-of-the-full-6,Why do x86-64 instructions on 32-bit registers zero the upper part of the full 64-bit register?,154,37k views,4
https://stackoverflow.com/questions/7053652/why-is-the-output-of-my-function-printing-out-none,"Why is the output of my function printing out ""None""?",52,73k views,7
https://stackoverflow.com/questions/31079081/programmatically-navigate-using-react-router,Programmatically navigate using React router,1950,1.2m views,36
https://stackoverflow.com/questions/38008334/angular-rxjs-when-should-i-unsubscribe-from-subscription,Angular/RxJS When should I unsubscribe from `Subscription`,901,286k views,26
https://stackoverflow.com/questions/16981921/relative-imports-in-python-3,Relative imports in Python 3,1222,1.0m views,24
https://stackoverflow.com/questions/7359702/how-do-i-obtain-a-query-execution-plan-in-sql-server,How do I obtain a Query Execution Plan in SQL Server?,357,461k views,13
https://stackoverflow.com/questions/2900023/change-app-language-programmatically-in-android,Change app language programmatically in Android,536,455k views,29
https://stackoverflow.com/questions/2419749/get-selected-elements-outer-html,Get selected element's outer HTML,806,473k views,30
https://stackoverflow.com/questions/298750/how-do-i-select-text-nodes-with-jquery,How do I select text nodes with jQuery?,399,177k views,11
https://stackoverflow.com/questions/8844868/what-are-the-undocumented-features-and-limitations-of-the-windows-findstr-comman,What are the undocumented features and limitations of the Windows FINDSTR command?,200,136k views,8
https://stackoverflow.com/questions/19695784/how-can-i-make-bootstrap-columns-all-the-same-height,How can I make Bootstrap columns all the same height?,1078,1.1m views,34
https://stackoverflow.com/questions/1169456/the-difference-between-bracket-and-double-bracket-for-accessing-the-el,The difference between bracket [ ] and double bracket [[ ]] for accessing the elements of a list or dataframe,613,283k views,12
https://stackoverflow.com/questions/1241178/mysql-rows-to-columns,MySQL - Rows to Columns,242,301k views,13
https://stackoverflow.com/questions/21982987/mean-per-group-in-a-data-frame,Mean per group in a data.frame [duplicate],203,623k views,8
https://stackoverflow.com/questions/1319903/how-to-flatten-a-multidimensional-array,How to Flatten a Multidimensional Array?,329,326k views,31
https://stackoverflow.com/questions/194397/how-can-i-obfuscate-protect-javascript,How can I obfuscate (protect) JavaScript? [closed],739,450k views,22
https://stackoverflow.com/questions/32260/sending-email-in-net-through-gmail,Sending email in .NET through Gmail,931,615k views,22
https://stackoverflow.com/questions/15141762/how-to-initialize-a-javascript-date-to-a-particular-time-zone,How to initialize a JavaScript Date to a particular time zone,446,676k views,17
https://stackoverflow.com/questions/42176419/targeting-flex-items-on-the-last-or-specific-row,Targeting flex items on the last or specific row,55,33k views,10
https://stackoverflow.com/questions/10861852/add-a-complex-image-in-the-panel-with-buttons-around-it-in-one-customized-user,"Add a complex image in the panel, with buttons around it in one customized user interface",20,7k views,3
https://stackoverflow.com/questions/4048151/what-are-the-options-for-storing-hierarchical-data-in-a-relational-database,What are the options for storing hierarchical data in a relational database?,1477,294k views,7
https://stackoverflow.com/questions/133925/javascript-post-request-like-a-form-submit,JavaScript post request like a form submit,1682,1.7m views,31
https://stackoverflow.com/questions/9899372/pure-javascript-equivalent-of-jquerys-ready-how-to-call-a-function-when-t,Pure JavaScript equivalent of jQuery's $.ready() - how to call a function when the page/DOM is ready for it [duplicate],1708,1.9m views,10
https://stackoverflow.com/questions/9264763/dont-understand-why-unboundlocalerror-occurs-closure,Don't understand why UnboundLocalError occurs (closure) [duplicate],194,241k views,8
https://stackoverflow.com/questions/29986657/persist-variables-between-page-loads,Persist variables between page loads,113,86k views,4
https://stackoverflow.com/questions/7027288/error-could-not-find-function-in-r,Error: could not find function ... in R,199,501k views,10
https://stackoverflow.com/questions/34571/how-do-i-test-a-class-that-has-private-methods-fields-or-inner-classes,"How do I test a class that has private methods, fields or inner classes?",3017,1.1m views,58
https://stackoverflow.com/questions/2100490/floating-point-inaccuracy-examples,Floating point inaccuracy examples,29,114k views,7
https://stackoverflow.com/questions/15318368/mysqli-or-die-does-it-have-to-die,"mysqli or die, does it have to die?",34,50k views,4
https://stackoverflow.com/questions/151005/how-do-i-create-an-excel-xls-and-xlsx-file-in-c-sharp-without-installing-mic,How do I create an Excel (.XLS and .XLSX) file in C# without installing Microsoft Office?,2064,1.2m views,46
https://stackoverflow.com/questions/127704/algorithm-to-return-all-combinations-of-k-elements-from-n,Algorithm to return all combinations of k elements from n,622,520k views,77
https://stackoverflow.com/questions/104420/how-to-generate-all-permutations-of-a-list,How to generate all permutations of a list?,745,865k views,38
https://stackoverflow.com/questions/6751105/why-its-not-possible-to-use-regex-to-parse-html-xml-a-formal-explanation-in-la,Why it's not possible to use regex to parse HTML/XML: a formal explanation in layman's terms,136,33k views,10
https://stackoverflow.com/questions/15479928/why-is-the-order-in-dictionaries-and-sets-arbitrary,Why is the order in dictionaries and sets arbitrary?,159,20k views,5
https://stackoverflow.com/questions/45940861/android-8-cleartext-http-traffic-not-permitted,Android 8: Cleartext HTTP traffic not permitted,1466,1.1m views,36
https://stackoverflow.com/questions/8091303/simultaneously-merge-multiple-data-frames-in-a-list,Simultaneously merge multiple data.frames in a list,306,232k views,9
https://stackoverflow.com/questions/7546050/switch-between-two-frames-in-tkinter,Switch between two frames in tkinter,111,198k views,4
https://stackoverflow.com/questions/6298566/match-exact-string,Match exact string,202,188k views,3
https://stackoverflow.com/questions/30900794/tempered-greedy-token-what-is-different-about-placing-the-dot-before-the-negat,Tempered Greedy Token - What is different about placing the dot before the negative lookahead?,18,5k views,3
https://stackoverflow.com/questions/7073484/how-do-css-triangles-work,How do CSS triangles work?,1952,209k views,23
https://stackoverflow.com/questions/17333/what-is-the-most-effective-way-for-float-and-double-comparison,What is the most effective way for float and double comparison?,614,538k views,32
https://stackoverflow.com/questions/180986/what-is-the-difference-between-re-search-and-re-match,What is the difference between re.search and re.match?,616,363k views,8
https://stackoverflow.com/questions/11563638/how-do-i-get-the-value-of-text-input-field-using-javascript,How do I get the value of text input field using JavaScript?,1086,3.0m views,16
https://stackoverflow.com/questions/2535989/what-are-the-calling-conventions-for-unix-linux-system-calls-and-user-space-f,What are the calling conventions for UNIX & Linux system calls (and user-space functions) on i386 and x86-64,174,138k views,4
